0.886106,0,0,0,0,0,0
0.892381,0,0,0,0,0,0
0.896303,0,0,0,0,0,0
0.889804,0,0,0,0,0,0
0.886387,0,0,0,0,0,0
0.887115,0,0,0,0,0,0
0.882745,0,0,0,0,0,0
0.875294,0,0,0,0,0,0
0.875462,0,0,0,0,0,0
0.87591,0,0,0,0,0,0
0.872997,0,0,0,0,0,0
0.870252,0,0,0,0,0,0
0.868123,0,0,0,0,0,0
0.867059,0,0,0,0,0,0
0.867003,0,0,0,0,0,0
0.851204,0,0,0,0,0,0
0.832045,0,0,0,0,0,0
0.776359,0,0,0,0,0,0
0.722465,0,0.342857,0.585714,0.242857,0.257143,0.464286
0.674678,0,0.342857,0.585714,0.242857,0.257143,0.464286
0.63591,0,0.3,0.628571,0.328571,0.342857,0.464286
0.609132,0,0.285714,0.628571,0.342857,0.314286,0.471429
0.587115,0,0.271429,0.642857,0.371429,0.285714,0.497143
0.567787,0,0.257143,0.628571,0.371429,0.314286,0.466883
0.548403,0,0.242857,0.7,0.457143,0.357143,0.493143
0.529692,0,0.242857,0.714286,0.471429,0.442857,0.497235
0.513501,0,0.242857,0.7,0.457143,0.414286,0.494089
0.498655,0,0.214286,0.742857,0.528571,0.457143,0.474554
0.487171,0,0.214286,0.742857,0.528571,0.442857,0.482028
0.495854,0,0.185714,0.742857,0.557143,0.4,0.454592
0.52112,0,0.185714,0.742857,0.557143,0.457143,0.471429
0.563697,0,0.185714,0.757143,0.571429,0.285714,0.484286
0.612157,0,0.157143,0.714286,0.557143,0.228571,0.4
0.630756,0,0.171429,0.757143,0.585714,0.171429,0.415476
0.650028,0,0.171429,0.771429,0.6,0.171429,0.49881
0.669692,0,0.171429,0.785714,0.614286,0.214286,0.514286
0.680336,0,0.157143,0.785714,0.628571,0.214286,0.512381
0.68028,0,0.157143,0.785714,0.628571,0.2,0.497959
0.681008,0,0.142857,0.785714,0.642857,0.157143,0.396104
0.682129,0,0.128571,0.785714,0.657143,0.1,0.583673
0.682689,0,0.128571,0.785714,0.657143,0.157143,0.436364
0.684202,0,0.128571,0.785714,0.657143,0.2,0.495918
0.688235,0,0.128571,0.785714,0.657143,0.2,0.444898
0.692045,0,0.128571,0.785714,0.657143,0.185714,0.465934
0.69563,0,0.128571,0.785714,0.657143,0.2,0.419388
0.696583,0,0.128571,0.757143,0.628571,0.2,0.40102
0.695518,0,0.128571,0.757143,0.628571,0.242857,0.454622
0.690252,0,0.128571,0.742857,0.614286,0.242857,0.42437
0.684146,0,0.128571,0.742857,0.614286,0.242857,0.42437
