0.650308,0,0.642857,0.671429,0.028571,0.042857,0.657143
0.620336,0,0.657143,0.671429,0.014286,0.028571,0.664286
0.605322,0,0.057143,0.685714,0.628571,0.071429,0.537143
0.561064,0,0.057143,0.685714,0.628571,0.085714,0.457143
0.461457,0,0.057143,0.685714,0.628571,0.114286,0.367857
0.35395,0,0.042857,0.685714,0.642857,0.6,0.353061
0.295686,0,0,0.685714,0.685714,0.614286,0.357143
0.28465,0,0,0.671429,0.671429,0.542857,0.325564
0.28409,0,0.014286,0.671429,0.657143,0.628571,0.336364
0.323137,0,0.014286,0.657143,0.642857,0.571429,0.329643
0.481457,0,0,0.671429,0.671429,0.185714,0.378022
0.589524,0,0.628571,0.685714,0.057143,0.057143,0.653571
0.631877,0,0.642857,0.685714,0.042857,0.042857,0.661905
0.641176,0,0.657143,0.7,0.042857,0.042857,0.680952
0.648011,0,0.657143,0.7,0.042857,0.042857,0.680952
0.660168,0,0,0,0,0,0
0.663361,0,0,0,0,0,0
0.65972,0,0,0,0,0,0
0.636527,0,0,0,0,0,0
0.585378,0,0.542857,0.571429,0.028571,0.042857,0.557143
0.548347,0,0.357143,0.571429,0.214286,0.071429,0.511429
0.526779,0,0.328571,0.671429,0.342857,0.171429,0.516667
0.515966,0,0.3,0.671429,0.371429,0.214286,0.50381
0.526611,0,0.3,0.685714,0.385714,0.142857,0.507143
0.551485,0,0.514286,0.671429,0.157143,0.085714,0.621429
0.57944,0,0.285714,0.671429,0.385714,0.085714,0.561905
0.574734,0,0.271429,0.685714,0.414286,0.085714,0.57381
0.577871,0,0.271429,0.671429,0.4,0.085714,0.504762
0.581849,0,0.271429,0.642857,0.371429,0.042857,0.514286
0.581681,0,0.271429,0.628571,0.357143,0.028571,0.45
0.557983,0,0.271429,0.342857,0.071429,0.071429,0.305714
0.498375,0,0.257143,0.628571,0.371429,0.2,0.439796
0.43916,0,0.271429,0.671429,0.4,0.271429,0.459398
0.413894,0,0.271429,0.657143,0.385714,0.314286,0.454545
0.412829,0,0.271429,0.671429,0.4,0.271429,0.460902
